GSM3378079	GSM3378080	GSM3378081	GSM3378082	GSM3378083	GSM3378084
MIR378D1	0	0	0	0	0	0
JAKMIP1	2.93823995902672	2.83803530536843	1.17905695059211	1.35975337624471	2.63500354838407	2.4886577366543
JAKMIP1-DT	0.937792257643569	0.895899408459854	0.25629138298737	0.475558105326762	0.478876587925323	0.4708033292716
LOC105374364	0.245145079699336	0	0	0	0	0
WFS1	4.65947654563723	4.72006153879285	5.49100918755341	5.65684390984582	4.57934421341243	4.62447578312554
LOC107986257	1.69796157372656	1.989737472128	2.54378196373602	2.51700941561831	1.66646323389342	1.77812322396603
PPP2R2C	4.01376342566989	4.0503394147965	3.65877950915137	3.63242177764601	4.04027901341125	3.94740868311302
LOC105374365	0.118406788970337	0	0.14599385232633	0.140204850687891	0	0.317358392489216
MAN2B2	4.73504514857557	4.75316062765789	5.08095037872924	5.16279406944445	4.60015621151641	4.64385845767616
MRFAP1	9.23234795453027	9.25016044340878	9.31711791827586	9.4091239208565	9.24212864838078	9.27989503226077
LINC02482	4.70562426677431	4.83088611001574	4.90419662037058	5.02705675690856	5.09926270999769	4.86417404414327
LOC93622	5.52406202364171	5.6505006714135	5.71366150752247	5.59775474952561	5.960149519005	5.93630737591828
LINC02481	0.766280414548629	0.894305924934705	1.13137905889866	1.0329472823958	1.04473098149884	0.98464799637372
S100P	4.84779981594285	4.83706532290613	6.11590345884851	6.19013730524381	4.35718516138754	4.30735581618586
MRFAP1L1	7.37269969625151	7.35619141860405	7.38929390193012	7.31119910374818	7.31437271486324	7.27486127996753
LOC105378240	1.13620340237375	0.877521315789108	1.40279037201981	1.25556610034933	0.357594789672078	1.24276228889571
BLOC1S4	5.21716475687131	5.26729118691701	5.18960648320119	5.20836186351122	4.90676920888099	5.01456304839799
LOC105374367	0.217001401881127	0	0	0	0.256462663921174	0
KIAA0232	4.80487290141805	4.86294763275674	5.24754004873932	5.1734362381664	4.86568839410055	4.86909481768982
TBC1D14	5.45539601353423	5.46599420696531	5.17853897111574	5.17230972013249	5.61666532242415	5.6101030434815
LOC100129931	4.52513023522965	4.56989427120077	4.39888237733102	4.36394867200868	4.70473311651877	4.7515320435082
CCDC96	2.79161047763698	2.80011639365212	2.73317651462387	2.78580589003584	2.60007638302483	2.69432471070859
TADA2B	4.72006153879285	4.74716222726995	4.85383979949686	4.77547909274909	4.76637346415401	4.779130547135
GRPEL1	6.25300703072308	6.27146099868275	6.16565416040693	6.10689010958081	6.37901361055983	6.39625303783574
LOC105374368	0.938186375468716	1.3008441090141	1.32382057323176	1.16542887851784	1.18232983058351	1.30791562154082
LOC105374370	0.68310432222494	0.920493761295924	0.969091849511024	0.747049348538862	0.990891266466476	0.992685909386249
LINC02447	1.87670720117358	2.16645996207119	2.12302195681693	2.15664108217146	2.29844252982682	2.34738290220514
SORCS2	0	0.0169976097296095	0.0196615643268399	0.0757353549905229	0.042201765127079	0.0405151616515512
LOC105374371	0	0	0	0	0	0
MIR4798	0	0	0	0	0	0
PSAPL1	0.00857165953359931	0.0246291414605138	0	0	0.0262335871877137	0.0084444731617604
MIR4274	0	0	0	0	0	0
LOC107986258	0	0	0	0	0	0
AFAP1-AS1	0.474231448457976	0.409677529797664	0.495081953909958	0.490661475417396	0.47117848809785	0.45602143070897
AFAP1	2.45401975498167	2.558379899325	2.66697091777554	2.55134391020613	2.47266149349796	2.49349070462361
LOC389199	0.355394895329122	0.470742033727055	0.356146493639579	0.150896703157314	0.291953417687006	0.288972221426196
ABLIM2	0.137480938391546	0.130720457685268	0.0419752463154808	0.127240099264364	0.201923900614261	0.159256550564042
MIR95	0	0	0	0	0	0
SH3TC1	2.3182449957153	2.08952392929258	2.5322844848225	2.70806519010509	2.13487242509598	2.30234364124054
LOC105374373	0	0.109852618050748	0	0.104130788838189	0	0
HTRA3	0.0200946102949949	0.118843361319834	0.0340910846845951	0.086020160347639	0.0336705407372556	0.0923936039752018
LOC112268463	0	0	0	0.131788007852093	0	0.105517666491613
LINC02517	0.104938102068613	0	0	0.123436057773763	0.125829452958312	0.194956556682545
ACOX3	3.05391666968766	3.03477078504199	4.13439467495599	4.19838051516254	3.09100374796369	3.1587168892447
LOC105374376	1.30869396854373	2.0878980745635	2.09604179042688	2.14858292909011	0.964129773004046	1.58097108859091
TRMT44	1.88169106543343	1.93835070341597	2.05274630026477	2.06840637808287	1.98809321023453	1.87940345046242
GPR78	0	0	0	0	0	0
CPZ	0.160297195161926	0.119695750097768	0	0.114520796472911	0.155132030942316	0.0932232509238341
LOC101928532	0	0	0	0	0	0
HMX1	0	0	0	0	0	0.0360150643394738
LOC105374474	0	0	0	0	0	0
LOC105369250	0.236907726811097	0.133538802976132	0.162428639589739	0.130598782857899	0.081762515923362	0.124188381919751
FAM90A26	0	0	0	0	0	0
USP17L10	0	0	0	0	0	0
USP17L11	0	0	0	0	0	0.0506761872403405
USP17L12	0.0493713248634142	0.065991646294556	0.069499620895871	0	0	0
USP17L13	0	0	0	0	0	0
USP17L15	0	0	0	0	0	0
USP17L17	0	0	0	0	0	0
USP17L18	0	0	0	0	0	0
USP17L19	0	0	0	0	0	0
USP17L20	0	0	0	0	0	0
USP17L21	0	0	0	0	0	0
USP17L22	0	0	0	0	0	0
USP17L24	0	0	0	0	0	0
USP17L25	0	0	0	0	0	0
USP17L26	0	0	0	0	0	0
USP17L5	0	0	0	0	0	0
USP17L27	0	0	0	0	0	0
USP17L28	0	0	0	0	0	0
USP17L29	0	0	0	0	0	0
USP17L9P	0	0	0	0	0	0
USP17L30	0	0	0	0	0	0
USP17L6P	0	0	0	0	0	0
DEFB131A	0	0.420176388573083	0	0	0.420824344337439	0
MIR548I2	0	0	0	0	0	0
SLC2A9	0.294283808462437	0.317531375727765	0.201049016838244	0.191634116686785	0.157591600615862	0.210514732909858
DRD5	0	0	0	0	0	0
SLC2A9-AS1	0.447025014004401	0.411415303462237	0.314993924499999	0.272033857308766	0.257741185828811	0.261551981832726
WDR1	7.22908561488728	7.16281921173117	7.68514358603578	7.73973914845229	7.10559829389976	7.17471048009228
MIR3138	0	0	0	0	0.907816072450222	0
LOC105374478	0	0	0	0	0	0
LOC107986260	0	0.0513743806015752	0	0.224752548159182	0	0.111521233706339
ZNF518B	3.47434328454474	3.57047610910887	4.34121137860385	4.28519822000363	3.57380523683043	3.56795012836402
CLNK	0	0	0.0965310557067096	0.049501372099089	0	0.0292717502773449
LOC105374482	0	0	0.456205874658272	0.389840985936162	0	0
LOC105374481	0	0	0.102462530701759	0	0	0
LOC105374480	0	0	0	0	0	0
LINC02498	0	0	0	0	0	0
LOC105374479	0	0	0	0	0	0
LOC105374488	0	0	0	0	0	0
MIR572	0.71242048899765	0.803393001041536	0.790781924140074	0	0.820854013290191	0
HS3ST1	2.26087513812374	2.40292784226597	2.72636392829928	2.75939485866307	1.70210357571568	1.70546377561751
LOC107986178	0.082977448944146	0.0553804359998608	0.0306614805594999	0.008724882046466	0	0.00374790071797609
LINC02360	0	0	0	0	0	0
LOC105374483	0.162211019743636	0.192852950033151	0	0	0	0.154296954666045
MIR12113	0	0	0	0	0	0
LOC105374489	0	0	0	0	0	0
LOC107986179	0	0	0	0	0	0
LOC107986180	0	0	0	0	0	0
LINC02270	0	0	0	0	0	0
LOC105374492	0	0	0	0	0	0
LOC105374490	0	0	0	0	0	0
LOC107986181	0	0	0	0	0	0
LOC105374493	0.0663613951450975	0.0592553452068719	0.0464837240024993	0.0821259047144262	0.0451334402319007	0.0659595195669604
LOC105374494	0.0615600037200057	0.0560787141257424	0.084266063203902	0.0235978760956271	0.0303388913079481	0.0614332070897455
RAB28	4.22648826959086	4.26199570320522	4.41684956474177	4.46034792923927	4.66153126020542	4.66376053227327
LOC105374495	0	0	0	0.0763294636614818	0	0.0610337171807892
LINC01097	0	0	0	0	0	0
NKX3-2	0.717379215592345	0.810783527504507	1.5178358220549	1.46121971053003	1.1020457130545	1.14623845788343
LINC01096	0.0450566133610547	0	0.0629693291708571	0	0	0
BOD1L1	3.8818989660452	3.9551637845168	3.87393778411453	3.88157251265838	3.88605099053096	3.78177713348358
MIR5091	1.21098763388278	1.35729669370469	2.62221697133991	1.72393368459709	0	0.70442937864498
LINC01182	0.0344219730836267	0	0	0	0	0
LOC107986183	0	0	0	0	0	0
LOC107986184	0	0	0	0	0	0
LOC101929048	0	0	0.0179362655452355	0.00774284353124766	0	0
LOC107986182	0	0	0	0	0	0
LINC01085	0	0	0	0	0	0
LINC00504	0.0329485955485799	0.0459526745166394	0.0924408492790827	0.103683238833756	0.0261555807221743	0.033339414990641
LOC105374496	0	0	0	0	0.0408330052050929	0
CPEB2-DT	0.101517337180741	0.124271241186019	0.289687157768665	0.119023059400203	0.489467894989483	0.143846389475399
LOC105374498	0.060806973380095	0	0	0	0	0
CPEB2	1.72302635006959	1.72755317103877	2.06141175852683	2.03147801698516	1.90450649695269	1.97190977760294
C1QTNF7-AS1	0.254719143468123	0	0.424796997155472	0.154529048841347	0.156548348528892	0.242215622815366
LOC105374501	0	0	0	0	0	0
C1QTNF7	0	0	0	0	0	0
LOC107986185	0	0	0	0.187990351404214	0	0.1518503109322
CC2D2A	2.55134391020613	2.48882712246228	2.1386878368487	1.97671808814435	2.60842142296573	2.49896138315725
FBXL5	5.09221980164614	5.00475292896186	5.22571475542215	5.1182049426789	5.20133034061413	5.20319538765188
FAM200B	4.20240387533439	4.17300845593993	4.20653153633834	4.01436105938841	4.2664393726291	4.14352839935337
BST1	0.0927972702092521	0.0225186472401662	0.0425424766840382	0.0358437044676799	0.0604150157860611	0.0288784038780023
LOC107986186	0	0	0	0	0	0
CD38	0.102933501038037	0.125893332331072	0.0770800647975212	0.0331410809651338	0.0222962502971234	0.0426148046847657
FGFBP1	0.0580012877986878	0	0.0801370771547169	0	0.0765401491144448	0.0584198602926169
FGFBP2	0	0	0	0	0	0
PROM1	0.0270176311760585	0	0.0782186697245709	0	0	0.00633090510370194
LOC107986261	0	0	0	0	0	0
LOC105374502	0	0	0	0.108736098182941	0	0
TAPT1	4.59668117193909	4.64916398464326	3.73195866276189	3.63917439175068	3.89796929305656	3.96861790704866
LOC107986187	0.188391085551438	0.32387400513001	0.322495690502314	0.318516764045446	0.116080007455949	0.0914651937396851
TAPT1-AS1	1.68668648380664	1.65839329732978	1.37711748761976	1.0593870482448	1.64322182255893	1.62751177876521
LOC105374505	0	0	0	0	0	0
LDB2	0	0	0	0.0523412690500221	0	0
LOC107986188	0	0	0	0	0	0
LOC105374507	0	0	0	0	0	0
LINC02493	0	0	0	0	0	0
LOC107986219	0	0	0	0	0	0
SNORA75B	0	0	0	0	0	0
QDPR	5.05953527254401	5.1551554225404	4.34970583889457	4.35642340592777	5.25381084210054	5.18826575657423
CLRN2	0	0	0	0	0	0
LAP3	6.95934570258024	6.95712530630151	6.51819077632856	6.48395449837637	6.94547288948122	6.91971223628316
MED28	4.22865483235609	4.23480467283128	4.02509663729198	3.89853639458446	4.18434868986792	4.23888137378899
FAM184B	1.78000675673735	1.73210826589803	1.41099289727328	1.4480007322595	1.52833502227589	1.67796685525646
DCAF16	5.11121517371199	5.09626555809807	4.78680963338212	4.73234658196654	5.29583889319431	5.40262433120284
NCAPG	4.86655117452232	5.01493826825381	4.34499896649869	4.29487661760501	5.66173936014038	5.74765688668222
LCORL	1.85294152635023	2.04032677364403	1.93239602039352	1.82551524423741	2.17818511962386	2.26328966524036
LOC107986220	0	0	0	0	0	0
LOC107986262	0	0	0	0	0	0
LOC105374510	0	0	0	0	0	0
LOC107986263	0	0	0	0	0	0
LINC02438	0	0	0	0	0	0
LOC105374511	0	0	0.317416361519874	0	0.168411501065798	0.133220791626327
LOC105374513	0	0	0	0	0	0
LOC105374514	0	0	0	0	0	0
SLIT2	0.0380749639785152	0.0322516860731488	0.0253476565814069	0.0666988037774806	0.042742088289431	0.0195450543037724
SLIT2-IT1	0	0	0	0	0	0
MIR218-1	0	0	0	0	0	0
LOC105374515	0	0	0	0	0	0
PACRGL	2.36918037690588	2.38353880042654	2.12598949173796	2.10723141700418	2.62987966379862	2.4266112384574
KCNIP4	0.334602533555768	0.334402465036368	0.275571450826137	0.249640488413299	0.424931233805343	0.39112517009373
MIR7978	0	0	0	0	0	0
LOC105374516	0	0	0	0	0	0
LOC112268323	0	0	0	0	0	0
KCNIP4-IT1	0	0	0	0	0	0
LOC100505912	0	0.11360568118295	0	0.108410146582973	0	0.17257610471041
LOC105374519	0.0259335047387968	0.0380749639785152	0.0396009613251039	0	0.0391820862369357	0.0255934118587423
ADGRA3	4.1073823344355	4.17908412659698	3.67972116443764	3.64035637923992	4.13820479576767	4.14352839935337
MIR12115	0	0	0	0	0	0.855106987225848
LOC105374520	0	0	0	0	0	0
GBA3	0.321111991771436	0.258403475397371	0.445177760597003	0.133752823746621	0.336013169840542	0.275851636136172
LOC107986265	5.36116942683018	5.36601610078219	5.65931297280077	5.3652525403491	5.17602273348441	5.10283052058681
LOC105374521	0	0	0	0	0	0
LOC105374524	0.418103218312216	0.461031040052955	0.642957600970744	0.450193156771363	0.614628872281863	0.406543326575594
LOC105374523	0	0	0	0	0	0
LOC105374525	0.484831295107826	0.378949078035887	0.758274732354494	0.623592219835171	0.576118537625232	0.468533794237898
LOC105374528	0	0	0	0	0	0
LOC105374527	0.0351002661816613	0	0	0	0	0
PPARGC1A	0.0516769970928202	0.036139427473696	0.054087236952658	0.0729636296407924	0.0988342498098168	0.0777042828942339
MIR573	0	1.30020927328657	1.26902929806077	1.28558208663902	0.797013166260202	0.666561315892482
DHX15	7.71079232171056	7.72959805505702	7.7300491493252	7.73574084850482	7.92515421883813	7.99809550163739
LINC02473	0.021858923188835	0	0.0354123508438538	0	0	0
SOD3	3.48154508808232	3.54660460287932	4.19812996237219	4.44394169000133	4.05535110451431	3.82675280281674
CCDC149	3.08051872235676	3.27575177494301	3.91851536972228	3.8752379611383	3.27079960870308	3.23244370860677
LOC102723675	0.338368006539824	0.352076924242523	0.170828119987187	0.173130222598925	0.586752403293095	0.560027395810339
LGI2	0.586152318871394	0.60213809959006	0.188538890227463	0.233100010660847	0.862670558625442	0.903816471688113
LOC105374534	0	0	0	0	0	0.00857462921290488
SEPSECS	3.75275806112806	3.75525028850451	3.51221200539644	3.48090375467158	3.62239077688648	3.70232522954383
SEPSECS-AS1	2.70511974320627	2.54341577324143	2.10633423825802	2.27336906571279	2.63285434660288	2.3982836512961
LOC105374535	0.50128632099669	0.671196826112346	0.590753230821238	0.526245376707429	0.467233589999172	0.671000841509348
PI4K2B	4.53187208855799	4.60015621151641	4.36371119698462	4.26626055807674	4.9587268253515	5.01925681585289
ZCCHC4	2.34525442911125	2.35781283890938	2.12121874131575	2.21927618892001	2.52781718797174	2.60021295233443
ANAPC4	4.94159179444123	4.85537623223703	4.6412824474089	4.62496905556462	4.93760953879699	4.98073211991205
LOC105374536	0	0.0464510612093302	0.0481467179289699	0.127029548832289	0.0879441148672925	0.102431251872194
LOC101929161	0	0	0	0	0	0
SLC34A2	0.055567773394493	0	0	0.021551566534026	0	0
SEL1L3	5.572183095925	5.63606445148463	5.38753115390334	5.40573256705378	5.35682315884325	5.39572378002166
LOC102723733	0.443077936571931	0.54569359988116	0.176259933185914	0.138720289346459	0.384938080628523	0.19082445782
LOC105374538	0.219068418442499	0.256573431825827	0.101574491992145	0.0922493820327647	0.235979514397078	0.115977973656619
SMIM20	6.40222677497774	6.33877784393965	6.43598071875689	6.47733312333679	6.36656312275673	6.21018016062472
LINC02357	0	0	0.0592899394332665	0	0	0.0431608205220093
LOC105374541	0	0	0	0	0	0
RBPJ	5.00922595415388	5.09162093164795	5.23189166933941	5.11205559619044	5.15254013116821	5.19697292151512
LOC105374545	0	0	0	0	0	0
LOC105374542	0	0	0	0	0	0
CCKAR	0	0	0	0	0	0
TBC1D19	2.18079544303025	2.17560349955619	2.25103209833411	2.16219671899084	2.30540483057857	2.27468578450328
STIM2-AS1	1.79396269736493	1.81860155409747	1.77130607708685	1.68258247526635	2.0243259811851	1.36365544337022
STIM2	3.40152365488461	3.4176089629859	3.04756956670529	3.01132240582705	3.63065698510749	3.49408029670371
LINC02261	0.0557411279594403	0	0.0401260137498204	0	0.039743795290279	0
LOC105374547	0	0	0	0	0	0
LOC105374548	0	0	0	0	0	0
LOC105374549	0	0	0	0	0	0
LOC105374550	0	0	0	0	0	0
LOC105374552	0	0	0	0	0	0
LOC105374553	0	0	0	0	0	0
LOC105374557	0.00596013446802408	0.0380304816143064	0	0	0	0
LOC107986269	0	0	0	0	0	0.122921172597004
LOC107986268	0	0	0	0	0	0
LOC105374556	0	0	0	0	0	0
LOC105374558	0	0	0	0	0	0
LOC105374559	0	0	0	0	0	0
MIR4275	0	0	0	0	0	0
LINC02364	0	0	0	0	0	0
LINC02472	0	0	0	0	0	0
LOC107986221	0	0	0	0	0	0
LOC105374562	0	0	0	0	0	0
PCDH7	0	0	0	0	0	0
LINC02497	0	0	0	0	0	0
LOC105374564	0	0	0	0	0	0
LINC02501	0	0	0	0	0	0
LOC105374566	0	0	0	0	0	0
LOC107986222	0	0	0	0	0	0
LINC02506	0	0.133192263228495	0	0.248610467636726	0	0
LOC105377651	0	0	0	0	0	0
LOC102723846	0	0	0	0.0721156989292833	0	0
LINC02353	0	0	0	0	0	0
LOC107986223	0	0	0	0	0	0
LOC105374391	0	0	0	0	0	0
LOC105374392	0	0	0	0	0	0
LOC101928622	0.0318825665628758	0	0.0464103472928315	0	0.0851964664507081	0.0658077858592382
LINC02484	2.05019119205657	1.22722494862474	1.92120886617266	1.92680458502944	1.96392279158939	1.30257760665501
LOC107986270	0	0	0	0	0	0
LOC107986271	0	0	0	0	0	0
LOC105378262	0	0	0	0	0	0
LOC107986272	0	0	0	0	0	0
LOC105374396	0	0	0	0	0	0
LOC105374397	0	0	0	0	0	0
ARAP2	0.636781136160415	0.674970894542021	0.721395652021466	0.750673506429557	0.482541246227509	0.39203488841722
LOC439933	0	0	0	0	0	0
DTHD1	0	0	0	0	0	0
LOC105374399	0	0	0	0	0	0
MIR1255B1	0	0	0	0	0	0
LINC02505	0	0	0	0	0	0
LINC02616	0	0	0	0.225903024708533	0	0
LOC101928721	0	0	0	0	0	0
LOC105374402	0	0	0	0	0	0
MIR4801	0	0	0	0	0	0
NWD2	0	0.0170214013979062	0	0.00870496353165658	0	0.00374503785854344
C4orf19	0.245978830472508	0.223030663206899	0.0339383370326912	0.0569408433898623	0.250928622059698	0.223341049618907
RELL1	3.20064830820395	3.23273079205574	2.43741931454569	2.35578068269685	3.27057820052187	3.28279756132999
LOC105374404	0	0	0	0	0	0
LOC105374406	0	0	0	0	0	0
PGM2	6.6245400952115	6.64481202477229	7.18283932448245	7.17637947712813	6.50515081098766	6.57656862684327
TBC1D1	3.93035293875189	3.95881691255944	5.55988329834411	5.52521405981359	4.27579172512033	4.26970534288734
LOC105374407	0.310072475480215	0.392436632971526	1.44643045050646	1.41857992564339	0.453299434188067	0.560385570308595
PTTG2	0	0.37294599883025	0.25986785784596	0.133789893865033	0.135258102301808	0.209992925031555
LOC105374408	0	0	0	0	0	0
LOC105374409	0	0	0	0	0	0
LINC02513	0	0	0	0	0	0
LINC01258	0	0	0	0	0	0
LINC01259	0	0	0.135563739848187	0	0.252722324300466	0
LOC107986224	0	0	0	0	0	0
LINC02278	0	0.132092783882899	0.031480304399469	0.0513442724887182	0	0.103589488382561
LOC102723415	0.123303315596372	0.213802537498116	0.0805417659317834	0.0732679022008443	0.218986054050419	0.0587662153613539
KLF3-AS1	1.16339068035211	1.24520943559437	0.925423779293106	1.22753112902422	0.97342544002761	1.08346587359465
KLF3	4.50557329777975	4.54166740068006	4.57739059961547	4.50416252730234	4.47704811571908	4.42863380811775
LOC105374413	0	0	0	0	0	0
LOC105374412	0	0	0	0	0	0
TLR10	0	0.0274659357093538	0.0297536794034186	0.0469679398285622	0	0.0386557097734409
TLR1	0.0627634521191084	0.0937932477923186	0.0281384129455974	0.0206196684827072	0.0273196691208684	0.00909701281843077
TLR6	0.197180398053577	0.142131918572393	0.283998894399023	0.140819550422666	0.114494177499254	0.177854671975781
FAM114A1	4.25319523450802	4.35064523855468	4.73067999308099	4.66256610498669	4.46597580573342	4.4216765776299
MIR574	0	1.71319655836368	0.783622787911995	1.30994954532594	0	0
TMEM156	0.0174007897027184	0.0176550000525354	0	0.00903801113710834	0	0
KLHL5	3.19569389207201	3.22135355420381	2.49669458432658	2.40977122688977	2.43960933651388	2.44093734480548
LOC105374418	0.310747372633722	0.425183042356505	0.31461629169398	0.163117949459675	0.313922645574989	0.313070827166272
WDR19	3.69752305861316	3.57047610910887	3.54821584258665	3.53670627114582	3.58964935958107	3.61226298460649
RFC1	5.9114891893568	5.92583639341794	5.84595877942109	5.81487514562649	6.33510942612028	6.36389993366401
KLB	0.844071451150756	0.91850507675441	1.37215535331307	1.48338882946947	0.800429710922414	0.900981373240922
MIR5591	0	0	0	0	0	0
RPL9	10.1538659664551	10.1538659664551	9.79601947660545	9.78029005582825	10.1686025903412	10.1100476820534
LIAS	3.52008031283495	3.58151134737225	3.07588996356372	2.98746707488175	3.60213673833118	3.56118751164655
LOC401127	0.369961529124295	0.521608180281992	0.337855095110098	0.564354318550226	0.615220040583215	0.677734161593375
UGDH	6.16139941081926	6.19778365205811	6.06087430333967	6.00290229793495	5.84808620834372	5.89965021438244
UGDH-AS1	2.84204131058088	2.61613377762496	2.70849443321787	2.68485566531568	2.61151421961439	2.5259009064361
SMIM14	5.6106442140054	5.67518391403991	6.31061577461552	6.25261192892869	5.25615528414665	5.29251938377656
SMIM14-DT	1.57508527890281	2.00625388828947	2.0081436472807	1.85990527297348	1.69870824920161	1.52014622011381
UBE2K	6.47494563167976	6.52091842276378	6.34792050905862	6.25934266178923	6.59699616929931	6.65244854412148
PDS5A	5.88066265894425	5.89114279331368	5.65119501020956	5.52186523805532	5.98723285600625	6.08042557229626
LOC344967	0.913216857366526	0.912541481546751	0.923018202351135	0.937431720524014	1.27829776609203	1.04700136977235
N4BP2	2.78406520424795	2.8875237362137	2.82183690915463	2.7308083898113	2.98546480041877	2.98592511135262
RHOH	0.798078730502016	0.631603359053228	0.600271866124036	0.386996430515493	0.592198416796019	0.665369932470711
LINC02265	0	0	0	0	0.0784124630653939	0.0602354928158629
CHRNA9	0	0	0	0	0	0
RBM47	5.26220768365487	5.25765092929486	6.17148186980616	6.12928745007931	5.1462101138208	5.14722864468227
MIR4802	0	0	0	0	0	0
LOC107986225	0	0	0	0	0	0
NSUN7	1.10727225259795	1.1718329351904	1.27962075750011	1.18606178218318	1.36333049397578	1.30536822898996
APBB2	2.30719086037248	2.35991826067646	2.46104767721535	2.38986526218112	2.60542010191799	2.45015920734188
LOC107986273	0.0087916380823527	0	0	0	0	0
UCHL1-DT	0.27127922047359	0.781101616475881	0.658712601896154	0.877803601163323	0.698424997222912	0.668583720376319
UCHL1	1.07995986742568	1.06818405718349	1.7089106929534	2.54633788865508	1.94304425818855	2.01893046641477
LIMCH1	7.04811861746464	7.08203350533312	8.36995126506044	8.40316798384342	7.69141712043703	7.73973914845229
LOC105374423	0.107806333643706	0.153707434469741	0.315621279978681	0.244355906304867	0.154714515102022	0.308122190559433
LOC105374421	1.17098482937305	1.29447430337394	2.13654187287237	2.46470328464144	1.49749243087317	1.57569234584134
PHOX2B	0	0	0	0	0	0
PHOX2B-AS1	0	0	0	0	0	0
LINC00682	0	0	0	0	0	0
LOC105374426	0	0.250405262602455	0.251291934216361	0.128822221173572	0.130151395681319	0.103484443034433
TMEM33	5.82042688379429	5.8295818577988	6.15171248190575	6.09409589283626	6.06067349157451	6.11590345884851
DCAF4L1	0.345284255048324	0.223764282395289	0.434799386822461	0.275412928782611	0.384457289911621	0.314674399691594
SLC30A9	5.97774234894217	6.00391489400934	5.9322142954474	5.86595320293848	6.01630593849401	6.04478417289309
BEND4	1.20470809268172	1.31984616111146	2.75259841854025	2.68656146586014	2.03445983279803	1.95981741748344
LOC105374428	0	0	0	0	0	0
SHISA3	0.579084810782282	0.893564765239599	0.208972893240585	0.242926817796371	0.285466282143367	0.630301116260168
ATP8A1	2.03805555895341	2.02474243144871	1.35427531618373	1.52442075800026	1.32790677273988	1.5375374016793
LOC105374430	0	0	0	0	0	0
GRXCR1	0	0	0	0	0	0
LOC105374432	0	0	0	0	0	0
LOC105374434	0	0	0	0	0	0
LOC105374433	0	0	0	0	0	0
LINC02383	0	0	0	0	0	0
LOC105374438	0	0	0	0	0	0
LINC02475	0.0553804359998608	0	0.0399319178534291	0.138880170486988	0	0
KCTD8	0	0.0303388913079481	0	0	0	0
LOC107986275	0	0	0	0	0	0
YIPF7	0	0	0.0275838840218636	0	0	0
GUF1	5.38008658695403	5.35914897732472	4.79562033246309	4.66158146884542	5.11381566879119	5.20168807300645
GNPDA2	4.80248375858494	4.94339979925464	4.70192773464923	4.66875549382761	5.0730441969011	5.00310505962203
LOC105374439	0.0919968866648986	0.114745100504376	0.143786146911605	0.137894718476596	0.0600489002648078	0.110324159707431
LOC112268465	0	0	0	0	0	0
LOC105374440	0	0	0	0	0	0
LOC105374441	0	0	0	0	0	0
GABRG1	0.0196885726298354	0.0185216570047068	0	0	0	0
GABRA2	0.0218143245218628	0	0	0.00767001891468789	0.0253393739380268	0
COX7B2	1.102265724048	1.18297961527108	1.61609529573672	1.52219702127802	1.19006991258436	1.41072321489403
GABRA4	0	0	0	0	0	0
GABRB1	0.0021186864164379	0.0106994029200428	0	0	0	0
LOC105374442	0	0	0	0	0	0
LOC107986276	0	0	0	0	0	0
COMMD8	4.44997706610927	4.6116467027182	4.48476443553934	4.4020328646976	4.458322795848	4.43725825810268
LOC107986277	0	0	0	0.191634116686785	0.0996724814931618	0.154760859887221
ATP10D	0.469182322370344	0.61756150422304	0.26191293017703	0.344926943081456	0.381652061580744	0.37881207246796
CORIN	0.198143248091351	0.198792031258057	0.100930607806565	0.091309642959577	0.0775655198298978	0.146912879258677
LOC105374444	0	0	0	0	0	0
LOC105374443	0.0679784461459007	0	0	0	0	0
MIR8053	0	0	0	0	0	0
LOC101927179	3.25640829491293	3.18508886805056	3.23574930358743	2.94930453619106	3.38486994257121	3.34918826581583
NFXL1	3.97984723778876	3.96768645016287	3.87393778411453	3.8957916427291	4.04416777674413	3.98075787873163
LOC101927157	0.854935714551921	0.82107345510115	0.769268325672441	0.74756335142764	0.992736075461917	0.775250345703034
CNGA1	1.52395246694378	1.6243899164234	0.766079344468564	0.74199638973878	1.2370293530887	1.18271136584318
NIPAL1	3.26182033602171	3.39352113312682	2.39423191486403	2.30540483057857	2.86350786180796	2.90679855926498
TXK	0.537794506208811	0.363294912077165	0.243362990788846	0.299373553498866	0.385878010586292	0.389676412617364
TEC	1.64568941026871	1.62571675298489	1.55465199936655	1.48579799279726	1.72045668649407	1.66007276658276
LOC105374445	0.485937437875932	0.523193448760456	0.597614010760515	0.453490546267322	0.599190395691881	0.434517049103354
SLAIN2	4.99468691227477	5.00572025896337	5.68538906043844	5.60852335328925	5.22258085389481	5.18324038486298
SLC10A4	0	0	0	0.0446571289753399	0.0502700390933545	0.11072677054885
ZAR1	1.43206330753575	1.54909856923389	2.53433933399725	2.50136831312128	1.74337678532385	1.77749346016782
FRYL	3.03787869707343	3.11676742270174	4.21203089124966	4.13459454998806	3.39183888182027	3.3378000424189
OCIAD1	7.57686521932833	7.54466749888458	7.55260669224446	7.49184862919283	7.40909153820547	7.42260808173588
OCIAD1-AS1	3.57027201330643	3.49852457645854	3.82451761960619	3.52009167031328	3.46452863817361	3.60341144567154
OCIAD2	6.50738567186184	6.46055289347129	6.28338640362757	6.28745636789686	6.21197254425808	5.99253998376087
CWH43	0.596593778836082	0.706067766672913	0.682524342022337	0.411686132537087	0.783308249646227	0.954935604850103
